year,new_hpv_screens,new_poc_hpv_screens,new_ave_screens,new_via_screens,new_thermal_ablations,new_leeps,new_cancer_treatments,new_cancers,new_cancer_deaths,new_other_deaths,av_age_cancers,av_age_cancer_deaths,av_age_other_deaths,location,seed,primary,triage,precin,cin1,cin2,cin3,cancerous,ltfu,scen_label
2040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18970.34295654297,11021.217041015625,2935533.5,47.38029479980469,55.63736343383789,,nigeria,3,,,,,,,,,No screening
2041.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19869.13262939453,11021.217529296875,2939872.75,47.85043716430664,56.5508918762207,,nigeria,3,,,,,,,,,No screening
2042.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20745.820678710938,11256.965576171875,3012203.0,47.70189666748047,55.55583572387695,,nigeria,3,,,,,,,,,No screening
2043.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20377.463928222656,12185.22314453125,2973960.5,48.28025817871094,55.63507080078125,,nigeria,3,,,,,,,,,No screening
2044.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21372.026000976562,11831.601318359375,3044655.25,47.04275131225586,56.59819030761719,,nigeria,3,,,,,,,,,No screening
2045.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21836.15478515625,12745.125,3021802.5,47.31768035888672,56.46516799926758,,nigeria,3,,,,,,,,,No screening
2046.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22381.32177734375,12833.5302734375,3185949.5,47.985984802246094,55.7443962097168,,nigeria,3,,,,,,,,,No screening
2047.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23294.845825195312,13467.102783203125,3254824.5,48.62608337402344,56.85866928100586,,nigeria,3,,,,,,,,,No screening
2048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23817.911987304688,14152.245849609375,3407626.0,48.231109619140625,57.010162353515625,,nigeria,3,,,,,,,,,No screening
2049.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24731.434448242188,13533.4072265625,3263635.5,48.17594909667969,55.54645919799805,,nigeria,3,,,,,,,,,No screening
2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25143.993896484375,13754.42138671875,3390063.0,48.5840950012207,56.35529327392578,,nigeria,3,,,,,,,,,No screening
2051.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25401.842529296875,15242.5791015625,3458570.0,47.84563064575195,56.32723617553711,,nigeria,3,,,,,,,,,No screening
2052.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26904.736206054688,15301.51708984375,3538694.25,48.14754867553711,56.005767822265625,,nigeria,3,,,,,,,,,No screening
2053.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26374.303100585938,15957.188720703125,3528108.0,47.74007797241211,56.289947509765625,,nigeria,3,,,,,,,,,No screening
2054.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27449.903564453125,16436.051513671875,3553591.0,47.95280456542969,55.79715347290039,,nigeria,3,,,,,,,,,No screening
2055.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28812.821655273438,16170.83544921875,3631881.25,47.41766357421875,55.837615966796875,,nigeria,3,,,,,,,,,No screening
2056.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28812.82177734375,16325.544677734375,3723034.5,48.04042434692383,55.92287826538086,,nigeria,3,,,,,,,,,No screening
2057.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29858.953247070312,17246.43505859375,3753888.25,49.06711959838867,56.56578826904297,,nigeria,3,,,,,,,,,No screening
2058.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29873.687744140625,17821.0712890625,3745681.0,48.80470275878906,56.7770881652832,,nigeria,3,,,,,,,,,No screening
2059.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30860.881103515625,18167.32568359375,3891454.5,47.7567253112793,55.9683952331543,,nigeria,3,,,,,,,,,No screening
2060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31310.275756835938,18837.7353515625,3962097.75,49.12683868408203,56.56389617919922,,nigeria,3,,,,,,,,,No screening
2020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10851.7734375,5444.3045654296875,2220856.25,46.448509216308594,53.952186584472656,,nigeria,4,,,,,,,,,No screening
2021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11868.436706542969,5849.4964599609375,2307943.0,46.66812515258789,54.752437591552734,,nigeria,4,,,,,,,,,No screening
2022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12295.7294921875,6460.9677734375,2233041.25,47.72511291503906,53.80487823486328,,nigeria,4,,,,,,,,,No screening
2023.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12560.945922851562,6490.4364013671875,2236246.0,46.61647033691406,54.97233963012695,,nigeria,4,,,,,,,,,No screening
2024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12767.225891113281,6740.918701171875,2206379.75,46.8542594909668,54.98542785644531,,nigeria,4,,,,,,,,,No screening
2025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12818.795532226562,6556.7406005859375,2261861.5,46.11117935180664,55.313289642333984,,nigeria,4,,,,,,,,,No screening
2026.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13599.710876464844,7212.4144287109375,2436897.0,46.76834487915039,55.10700225830078,,nigeria,4,,,,,,,,,No screening
2027.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13607.07763671875,7308.186767578125,2392281.75,47.58259963989258,55.36627960205078,,nigeria,4,,,,,,,,,No screening
2028.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14100.674682617188,7109.2750244140625,2483494.25,47.273834228515625,55.90491485595703,,nigeria,4,,,,,,,,,No screening
2029.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14292.22021484375,8369.051879882812,2467949.5,47.37746047973633,56.22805404663086,,nigeria,4,,,,,,,,,No screening
2030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14852.121643066406,8346.950439453125,2460501.5,47.10120391845703,56.62670135498047,,nigeria,4,,,,,,,,,No screening
2031.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14675.310119628906,8398.5205078125,2567781.5,46.954132080078125,55.181251525878906,,nigeria,4,,,,,,,,,No screening
2032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15662.504699707031,8376.419067382812,2635662.25,46.92451858520508,55.86684036254883,,nigeria,4,,,,,,,,,No screening
2033.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15780.378967285156,8818.446533203125,2584762.5,46.435028076171875,56.56443405151367,,nigeria,4,,,,,,,,,No screening
2034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16023.493896484375,9577.260498046875,2611748.5,47.043907165527344,54.06534957885742,,nigeria,4,,,,,,,,,No screening
2035.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17320.107482910156,9776.1728515625,2672954.5,48.2935676574707,54.5642204284668,,nigeria,4,,,,,,,,,No screening
2036.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17408.512756347656,10019.287841796875,2666677.75,48.107749938964844,56.28890609741211,,nigeria,4,,,,,,,,,No screening
2037.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18049.452697753906,10461.3154296875,2791454.5,47.4478645324707,55.49195861816406,,nigeria,4,,,,,,,,,No screening
2038.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18093.655822753906,10137.162353515625,2836335.0,46.827171325683594,55.01704406738281,,nigeria,4,,,,,,,,,No screening
2039.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19117.685791015625,10498.151123046875,2873200.25,46.67113494873047,55.52872085571289,,nigeria,4,,,,,,,,,No screening
2040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19161.888732910156,11161.19287109375,2908746.75,46.51769256591797,55.15102767944336,,nigeria,4,,,,,,,,,No screening
2041.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20237.488647460938,11411.6748046875,2959756.5,47.72854232788086,55.258949279785156,,nigeria,4,,,,,,,,,No screening
2042.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20134.349243164062,11698.992919921875,2957148.5,47.4081916809082,56.15026092529297,,nigeria,4,,,,,,,,,No screening
2043.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22071.903259277344,11831.60107421875,3030739.0,47.39588928222656,56.37887191772461,,nigeria,4,,,,,,,,,No screening
2044.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21519.367919921875,11757.9296875,3075589.75,47.84720230102539,56.455989837646484,,nigeria,4,,,,,,,,,No screening
2045.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21976.13018798828,13282.925048828125,3097205.0,47.9559211730957,56.2484016418457,,nigeria,4,,,,,,,,,No screening
2046.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23154.870239257812,12730.390380859375,3036441.0,46.81607437133789,56.350242614746094,,nigeria,4,,,,,,,,,No screening
2047.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23604.2646484375,13039.81005859375,3258125.0,47.47605895996094,56.21934127807617,,nigeria,4,,,,,,,,,No screening
2048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24576.724853515625,13467.10302734375,3237504.5,48.787960052490234,55.58131790161133,,nigeria,4,,,,,,,,,No screening
2049.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25018.752319335938,13776.5224609375,3255539.0,48.64449691772461,56.17924499511719,,nigeria,4,,,,,,,,,No screening
2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25630.224243164062,14645.842529296875,3363666.5,48.051063537597656,55.739463806152344,,nigeria,4,,,,,,,,,No screening
2051.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26735.292724609375,14866.856689453125,3413122.0,47.94572067260742,56.23267364501953,,nigeria,4,,,,,,,,,No screening
2052.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27236.256713867188,14955.26123046875,3396413.25,47.97869110107422,56.329402923583984,,nigeria,4,,,,,,,,,No screening
2053.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27177.319702148438,15949.822265625,3511163.5,47.40554428100586,54.589908599853516,,nigeria,4,,,,,,,,,No screening
2054.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28201.350219726562,16509.722900390625,3531902.0,48.19583511352539,55.52613067626953,,nigeria,4,,,,,,,,,No screening
2055.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29026.468017578125,16995.95361328125,3676562.75,48.53002166748047,56.209415435791016,,nigeria,4,,,,,,,,,No screening
2056.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28842.290161132812,16973.851806640625,3626827.5,48.640811920166016,56.356163024902344,,nigeria,4,,,,,,,,,No screening
2057.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31103.997314453125,18130.490234375,3756083.5,48.42793273925781,56.36286544799805,,nigeria,4,,,,,,,,,No screening
2058.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30367.28466796875,17968.4140625,3767885.5,48.76652145385742,56.95787048339844,,nigeria,4,,,,,,,,,No screening
2059.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30801.944580078125,18557.7841796875,3880772.0,48.574851989746094,55.65348815917969,,nigeria,4,,,,,,,,,No screening
2060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32673.19287109375,18314.66796875,3965774.0,48.07509231567383,56.6353645324707,,nigeria,4,,,,,,,,,No screening
2020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10954.9130859375,5864.230712890625,2151936.75,47.29279708862305,54.90625,,nigeria,0,,,,,,,,,"AVE_0.7, 82%/86%"
2021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11706.360107421875,6402.03076171875,2266922.75,47.07286834716797,55.05581283569336,,nigeria,0,,,,,,,,,"AVE_0.7, 82%/86%"
2022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11905.27197265625,6166.2828369140625,2186370.5,46.04302215576172,55.19213104248047,,nigeria,0,,,,,,,,,"AVE_0.7, 82%/86%"
2023.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11934.740661621094,6416.76513671875,2168291.5,46.224735260009766,56.46122360229492,,nigeria,0,,,,,,,,,"AVE_0.7, 82%/86%"
2024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12479.907836914062,6379.9296875,2327517.5,47.04022979736328,53.701087951660156,,nigeria,0,,,,,,,,,"AVE_0.7, 82%/86%"
2025.0,0.0,0.0,6066376.125,0.0,512236.1015625,131871.4912109375,0.0,12988.239562988281,7057.705078125,2301968.25,47.607303619384766,55.6669921875,,nigeria,0,,,,,,,,,"AVE_0.7, 82%/86%"
2026.0,0.0,0.0,8139108.3125,0.0,625395.12890625,171241.3955078125,0.0,12700.921142578125,6932.4638671875,2272006.0,47.51456832885742,55.43777847290039,,nigeria,0,,,,,,,,,"AVE_0.7, 82%/86%"
2027.0,0.0,0.0,7680836.6875,0.0,650266.5546875,162783.935546875,0.0,12347.299438476562,6954.5654296875,2311199.25,47.327606201171875,55.00986862182617,,nigeria,0,,,,,,,,,"AVE_0.7, 82%/86%"
2028.0,0.0,0.0,7170884.84375,0.0,590592.8515625,150090.3876953125,0.0,13179.784790039062,7558.668701171875,2415127.0,47.50757598876953,55.98545455932617,,nigeria,0,,,,,,,,,"AVE_0.7, 82%/86%"
2029.0,0.0,0.0,6539065.96875,0.0,509311.359375,126080.93896484375,0.0,13084.011840820312,7529.2003173828125,2382476.0,46.81666564941406,54.850364685058594,,nigeria,0,,,,,,,,,"AVE_0.7, 82%/86%"
2030.0,0.0,0.0,6329684.71875,0.0,520708.29296875,132210.38720703125,0.0,13887.028381347656,7787.050048828125,2476171.25,47.89345169067383,55.34298324584961,,nigeria,0,,,,,,,,,"AVE_0.7, 82%/86%"
2031.0,0.0,0.0,6748196.46875,0.0,539258.73046875,133006.03564453125,0.0,14152.244689941406,8214.342529296875,2439608.25,47.134368896484375,55.09353256225586,,nigeria,0,,,,,,,,,"AVE_0.7, 82%/86%"
2032.0,0.0,0.0,7186930.40625,0.0,596788.60546875,131915.69189453125,0.0,13717.584228515625,8450.090942382812,2608580.5,47.80577850341797,55.06465530395508,,nigeria,0,,,,,,,,,"AVE_0.7, 82%/86%"
2033.0,0.0,0.0,7429242.1875,0.0,591572.66796875,149125.291015625,0.0,13953.332641601562,8545.86279296875,2577064.0,46.760616302490234,56.181270599365234,,nigeria,0,,,,,,,,,"AVE_0.7, 82%/86%"
2034.0,0.0,0.0,7693979.25,0.0,631200.44140625,170541.5234375,0.0,14166.979248046875,8833.180908203125,2658684.5,47.75694274902344,55.170265197753906,,nigeria,0,,,,,,,,,"AVE_0.7, 82%/86%"
2035.0,0.0,0.0,7940026.75,0.0,611986.99609375,158555.2236328125,0.0,15102.603454589844,9289.9423828125,2699726.5,47.708953857421875,55.27251434326172,,nigeria,0,,,,,,,,,"AVE_0.7, 82%/86%"
2036.0,0.0,0.0,8076967.0,0.0,586850.359375,150974.4560546875,0.0,15412.023315429688,9393.08203125,2748452.75,47.560707092285156,55.79888153076172,,nigeria,0,,,,,,,,,"AVE_0.7, 82%/86%"
2037.0,0.0,0.0,8296006.0625,0.0,595521.46484375,151954.27734375,0.0,15235.211791992188,9363.613525390625,2707477.0,47.6761360168457,56.463768005371094,,nigeria,0,,,,,,,,,"AVE_0.7, 82%/86%"
2038.0,0.0,0.0,8428349.25,0.0,601879.3046875,153464.5263671875,0.0,15588.833984375,9908.78125,2857891.5,47.24525451660156,55.87465286254883,,nigeria,0,,,,,,,,,"AVE_0.7, 82%/86%"
2039.0,0.0,0.0,8636956.75,0.0,620525.46875,172795.87109375,0.0,15721.441711425781,10269.77001953125,2808178.0,47.73464584350586,56.212467193603516,,nigeria,0,,,,,,,,,"AVE_0.7, 82%/86%"
2040.0,0.0,0.0,9238961.5,0.0,688332.4296875,201063.5185546875,0.0,15949.822631835938,9967.718017578125,2894741.75,47.909393310546875,55.90214538574219,,nigeria,0,,,,,,,,,"AVE_0.7, 82%/86%"
2041.0,0.0,0.0,9584266.5625,0.0,710551.66015625,193526.9501953125,0.0,16539.192321777344,10910.71044921875,3056752.0,47.457664489746094,56.22770309448242,,nigeria,0,,,,,,,,,"AVE_0.7, 82%/86%"
2042.0,0.0,0.0,9804786.875,0.0,771094.69140625,204695.51171875,0.0,17180.13201904297,10350.808837890625,3029530.75,47.813934326171875,55.912845611572266,,nigeria,0,,,,,,,,,"AVE_0.7, 82%/86%"
2043.0,0.0,0.0,10068029.0,0.0,782344.296875,205085.9658203125,0.0,17762.134704589844,10461.31591796875,3028580.25,47.18402862548828,55.410545349121094,,nigeria,0,,,,,,,,,"AVE_0.7, 82%/86%"
2044.0,0.0,0.0,10252096.5,0.0,762062.6015625,181990.0322265625,0.0,17408.51287841797,11109.622802734375,3151773.25,47.188655853271484,55.27214431762695,,nigeria,0,,,,,,,,,"AVE_0.7, 82%/86%"
2045.0,0.0,0.0,10644719.6875,0.0,783007.359375,214957.916015625,0.0,17835.80633544922,10947.5458984375,3183422.5,47.78547286987305,55.72916793823242,,nigeria,0,,,,,,,,,"AVE_0.7, 82%/86%"
2046.0,0.0,0.0,10923823.5,0.0,800349.57421875,218199.44921875,0.0,18285.201232910156,11433.7763671875,3206290.0,47.875,55.85722351074219,,nigeria,0,,,,,,,,,"AVE_0.7, 82%/86%"
2047.0,0.0,0.0,11084117.0625,0.0,836190.609375,244043.3173828125,0.0,18918.77313232422,11338.003662109375,3213428.75,47.23103332519531,55.2841911315918,,nigeria,0,,,,,,,,,"AVE_0.7, 82%/86%"
2048.0,0.0,0.0,11539737.0625,0.0,874875.3828125,222081.9248046875,0.0,19500.776123046875,11161.19287109375,3248894.0,47.237693786621094,55.38238525390625,,nigeria,0,,,,,,,,,"AVE_0.7, 82%/86%"
2049.0,0.0,0.0,11859964.125,0.0,879391.453125,267168.7236328125,0.0,19721.790954589844,11816.86669921875,3318572.25,47.47093200683594,57.2327766418457,,nigeria,0,,,,,,,,,"AVE_0.7, 82%/86%"
2050.0,0.0,0.0,12165699.75,0.0,910826.94140625,260140.4873046875,0.0,20443.769104003906,12141.0205078125,3398675.0,47.461368560791016,56.26521301269531,,nigeria,0,,,,,,,,,"AVE_0.7, 82%/86%"
2051.0,0.0,0.0,12106202.4375,0.0,831438.8203125,244382.2119140625,0.0,20436.401489257812,12487.27587890625,3502875.5,49.202091217041016,55.289424896240234,,nigeria,0,,,,,,,,,"AVE_0.7, 82%/86%"
2052.0,0.0,0.0,12672675.0,0.0,919748.453125,235998.423828125,0.0,21195.21533203125,12185.222900390625,3422463.5,48.277740478515625,55.85279846191406,,nigeria,0,,,,,,,,,"AVE_0.7, 82%/86%"
2053.0,0.0,0.0,13016226.0625,0.0,984615.9375,232815.8349609375,0.0,21806.686462402344,13223.988037109375,3495714.5,48.40603256225586,56.973880767822266,,nigeria,0,,,,,,,,,"AVE_0.7, 82%/86%"
2054.0,0.0,0.0,13272358.25,0.0,977794.0,260258.357421875,0.0,22307.651245117188,13260.823486328125,3576134.25,47.96773147583008,55.97568130493164,,nigeria,0,,,,,,,,,"AVE_0.7, 82%/86%"
2055.0,0.0,0.0,13592209.9375,0.0,1005988.0,251204.17578125,0.0,22351.853515625,13496.571533203125,3727241.5,47.604522705078125,57.02389144897461,,nigeria,0,,,,,,,,,"AVE_0.7, 82%/86%"
2056.0,0.0,0.0,13988966.0,0.0,1058861.8125,259389.046875,0.0,23346.414184570312,13584.977294921875,3675332.5,48.68128967285156,56.98296356201172,,nigeria,0,,,,,,,,,"AVE_0.7, 82%/86%"
2057.0,0.0,0.0,14064036.5,0.0,1033238.9921875,282426.0400390625,0.0,23854.746215820312,14063.840087890625,3689057.5,47.63066864013672,56.17251205444336,,nigeria,0,,,,,,,,,"AVE_0.7, 82%/86%"
2058.0,0.0,0.0,14233267.1875,0.0,1012765.75390625,273467.6044921875,0.0,23979.987365722656,14248.0185546875,3679060.25,48.906288146972656,56.68313980102539,,nigeria,0,,,,,,,,,"AVE_0.7, 82%/86%"
2059.0,0.0,0.0,14854536.3125,0.0,1070199.8359375,315953.8115234375,0.0,25026.119262695312,14645.843017578125,3867083.75,48.654930114746094,56.42591094970703,,nigeria,0,,,,,,,,,"AVE_0.7, 82%/86%"
2060.0,0.0,0.0,14976793.0,0.0,1046573.4609375,334629.46875,0.0,24952.447875976562,15441.49169921875,3884337.75,48.76616668701172,56.272010803222656,,nigeria,0,,,,,,,,,"AVE_0.7, 82%/86%"
2020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10498.151458740234,5657.9510498046875,2201046.0,46.535125732421875,55.90837860107422,,nigeria,1,,,,,,,,,"AVE_0.7, 82%/86%"
2021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12030.513061523438,6070.51025390625,2306543.25,46.167091369628906,54.12089157104492,,nigeria,1,,,,,,,,,"AVE_0.7, 82%/86%"
2022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11691.625732421875,6578.8419189453125,2171548.0,46.63697814941406,55.59851837158203,,nigeria,1,,,,,,,,,"AVE_0.7, 82%/86%"
2023.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12074.716247558594,6004.2061767578125,2235457.75,47.199432373046875,55.88756561279297,,nigeria,1,,,,,,,,,"AVE_0.7, 82%/86%"
2024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12450.439270019531,6586.208984375,2172402.5,47.1846809387207,54.73617172241211,,nigeria,1,,,,,,,,,"AVE_0.7, 82%/86%"
2025.0,0.0,0.0,6231068.3125,0.0,543273.7578125,152985.6767578125,0.0,12686.186828613281,7079.8062744140625,2308561.75,47.18988037109375,55.041175842285156,,nigeria,1,,,,,,,,,"AVE_0.7, 82%/86%"
2026.0,0.0,0.0,8345992.0625,0.0,760404.98828125,204629.2060546875,0.0,12708.288452148438,7124.0087890625,2292103.5,47.65235137939453,53.58409118652344,,nigeria,1,,,,,,,,,"AVE_0.7, 82%/86%"
2027.0,0.0,0.0,7813304.875,0.0,693916.7421875,193593.255859375,0.0,12988.239501953125,7271.3515625,2410132.5,47.098575592041016,53.04780960083008,,nigeria,1,,,,,,,,,"AVE_0.7, 82%/86%"
2028.0,0.0,0.0,7212877.28125,0.0,551606.0234375,174659.7451171875,0.0,13047.176391601562,7050.3377685546875,2398072.25,47.96875,55.869606018066406,,nigeria,1,,,,,,,,,"AVE_0.7, 82%/86%"
2029.0,0.0,0.0,6614703.875,0.0,490186.318359375,170637.30078125,0.0,13570.242309570312,7838.6195068359375,2388009.0,47.95329666137695,55.72874069213867,,nigeria,1,,,,,,,,,"AVE_0.7, 82%/86%"
2030.0,0.0,0.0,6387155.65625,0.0,528576.3984375,149456.8232421875,0.0,13526.039611816406,8332.216430664062,2447292.25,47.09589767456055,56.00316619873047,,nigeria,1,,,,,,,,,"AVE_0.7, 82%/86%"
2031.0,0.0,0.0,6816275.65625,0.0,520376.791015625,152698.35546875,0.0,14152.244689941406,8037.53173828125,2484179.5,47.845462799072266,53.91213607788086,,nigeria,1,,,,,,,,,"AVE_0.7, 82%/86%"
2032.0,0.0,0.0,7086693.59375,0.0,604303.05859375,203030.548828125,0.0,13658.647827148438,8641.635498046875,2572938.5,47.52540588378906,56.37232208251953,,nigeria,1,,,,,,,,,"AVE_0.7, 82%/86%"
2033.0,0.0,0.0,7556678.6875,0.0,614491.796875,176818.3193359375,0.0,14874.222900390625,8737.408203125,2581108.5,48.58681869506836,55.54083251953125,,nigeria,1,,,,,,,,,"AVE_0.7, 82%/86%"
2034.0,0.0,0.0,7756209.6875,0.0,613261.484375,142494.8837890625,0.0,14609.006652832031,8685.838134765625,2683327.5,46.03041076660156,55.44889831542969,,nigeria,1,,,,,,,,,"AVE_0.7, 82%/86%"
2035.0,0.0,0.0,7841550.125,0.0,556910.3671875,169370.154296875,0.0,15272.047546386719,9415.183837890625,2676012.0,47.55684280395508,55.5904426574707,,nigeria,1,,,,,,,,,"AVE_0.7, 82%/86%"
2036.0,0.0,0.0,7952852.8125,0.0,639716.84375,161126.3466796875,0.0,15470.959899902344,9429.91796875,2649217.5,47.90370559692383,55.64553451538086,,nigeria,1,,,,,,,,,"AVE_0.7, 82%/86%"
2037.0,0.0,0.0,8196778.3125,0.0,665921.671875,170902.5107421875,0.0,15441.490905761719,9886.6796875,2783453.75,46.714412689208984,56.31149673461914,,nigeria,1,,,,,,,,,"AVE_0.7, 82%/86%"
2038.0,0.0,0.0,8743551.75,0.0,724600.8046875,172574.849609375,0.0,16185.570983886719,9805.6416015625,2791395.75,48.165252685546875,55.788780212402344,,nigeria,1,,,,,,,,,"AVE_0.7, 82%/86%"
2039.0,0.0,0.0,9079168.5625,0.0,729234.74609375,179654.6611328125,0.0,15463.592834472656,9989.8193359375,2889901.5,47.984127044677734,55.27060317993164,,nigeria,1,,,,,,,,,"AVE_0.7, 82%/86%"
2040.0,0.0,0.0,9004120.5,0.0,679816.06640625,206397.314453125,0.0,16959.11895751953,10453.94873046875,2840726.0,47.056800842285156,55.71611404418945,,nigeria,1,,,,,,,,,"AVE_0.7, 82%/86%"
2041.0,0.0,0.0,9524033.1875,0.0,698771.66015625,219879.15625,0.0,16612.863403320312,10129.794921875,2875071.5,48.70627212524414,56.262428283691406,,nigeria,1,,,,,,,,,"AVE_0.7, 82%/86%"
2042.0,0.0,0.0,9810164.5,0.0,774417.25390625,201726.5615234375,0.0,17054.890991210938,10800.203369140625,2909969.5,48.40372085571289,55.947044372558594,,nigeria,1,,,,,,,,,"AVE_0.7, 82%/86%"
2043.0,0.0,0.0,10002977.0625,0.0,773805.78125,206073.1572265625,0.0,17658.99493408203,11072.787109375,3014207.0,47.36165237426758,55.72618865966797,,nigeria,1,,,,,,,,,"AVE_0.7, 82%/86%"
2044.0,0.0,0.0,10428516.875,0.0,795501.9765625,213594.9970703125,0.0,17349.576416015625,10837.0390625,3034459.0,48.63741683959961,56.100467681884766,,nigeria,1,,,,,,,,,"AVE_0.7, 82%/86%"
2045.0,0.0,0.0,10703619.5625,0.0,872709.44921875,224284.6982421875,0.0,18307.301879882812,11345.370849609375,3092946.75,46.12175369262695,55.5831413269043,,nigeria,1,,,,,,,,,"AVE_0.7, 82%/86%"
2046.0,0.0,0.0,11260110.375,0.0,836831.5234375,249332.9296875,0.0,19220.8251953125,11190.6611328125,3077763.25,47.58208465576172,56.64069366455078,,nigeria,1,,,,,,,,,"AVE_0.7, 82%/86%"
2047.0,0.0,0.0,11343543.125,0.0,775433.91796875,221669.369140625,0.0,19102.951599121094,11301.167724609375,3269920.0,47.95663833618164,56.2672004699707,,nigeria,1,,,,,,,,,"AVE_0.7, 82%/86%"
2048.0,0.0,0.0,11521916.0625,0.0,830945.1796875,233611.4873046875,0.0,19670.220092773438,12118.9189453125,3230395.0,47.85708999633789,56.26938247680664,,nigeria,1,,,,,,,,,"AVE_0.7, 82%/86%"
2049.0,0.0,0.0,11788524.8125,0.0,854011.6484375,260192.0751953125,0.0,20473.23681640625,12008.412353515625,3318837.25,47.77000045776367,55.724849700927734,,nigeria,1,,,,,,,,,"AVE_0.7, 82%/86%"
2050.0,0.0,0.0,11960576.375,0.0,884960.9375,260486.755859375,0.0,20797.390014648438,11912.639404296875,3317106.25,47.439170837402344,55.76252746582031,,nigeria,1,,,,,,,,,"AVE_0.7, 82%/86%"
2051.0,0.0,0.0,12276176.5,0.0,928942.6640625,249546.56640625,0.0,21460.43115234375,11824.234130859375,3427318.5,47.29559326171875,57.03806686401367,,nigeria,1,,,,,,,,,"AVE_0.7, 82%/86%"
